"kaffebar_id","aar","maaned","maaned_nr","varme_dager","iskaffe_salg"
90,2022,1,13,12,357
90,2022,2,14,14,382
90,2022,3,15,16,352
90,2022,4,16,16,381
90,2022,5,17,20,367
90,2022,6,18,29,448
90,2022,7,19,33,473
90,2022,8,20,31,450
90,2022,9,21,21,408
90,2022,10,22,15,357
90,2022,11,23,14,362
90,2022,12,24,15,417
90,2023,1,25,16,381
90,2023,2,26,11,352
90,2023,3,27,14,343
90,2023,4,28,17,384
90,2023,5,29,22,428
90,2023,6,30,28,451
90,2023,7,31,34,471
90,2023,8,32,31,477
90,2023,9,33,20,415
90,2023,10,34,17,346
90,2023,11,35,15,348
90,2023,12,36,12,379
91,2021,1,1,0,137
91,2021,2,2,0,132
91,2021,3,3,0,117
91,2021,4,4,0,108
91,2021,5,5,2,123
91,2021,6,6,10,170
91,2021,7,7,7,169
91,2021,8,8,10,162
91,2021,9,9,0,116
91,2021,10,10,0,131
91,2021,11,11,0,95
91,2021,12,12,0,148
91,2022,1,13,0,143
91,2022,2,14,0,152
91,2022,3,15,0,113
91,2022,4,16,0,118
91,2022,5,17,1,129
91,2022,6,18,9,154
91,2022,7,19,13,232
91,2022,8,20,9,180
91,2022,9,21,5,144
91,2022,10,22,0,120
91,2022,11,23,0,122
91,2022,12,24,0,169
91,2023,1,25,0,137
91,2023,2,26,0,119
91,2023,3,27,0,122
91,2023,4,28,0,123
91,2023,5,29,0,156
91,2023,6,30,7,176
91,2023,7,31,12,176
91,2023,8,32,6,220
91,2023,9,33,7,143
91,2023,10,34,0,111
91,2023,11,35,0,122
91,2023,12,36,0,130
92,2021,1,1,3,271
92,2021,2,2,6,271
92,2021,3,3,6,266
92,2021,4,4,10,318
92,2021,5,5,16,349
92,2021,6,6,23,382
92,2021,7,7,28,411
92,2021,8,8,23,407
92,2021,9,9,15,332
92,2021,10,10,9,308
92,2021,11,11,5,252
92,2021,12,12,3,316
92,2022,1,13,5,287
92,2022,2,14,9,310
92,2022,3,15,9,307
92,2022,4,16,10,282
92,2022,5,17,15,355
92,2022,6,18,22,395
92,2022,7,19,26,415
92,2022,8,20,24,391
92,2022,9,21,15,353
92,2022,10,22,11,290
92,2022,11,23,8,301
92,2022,12,24,7,344
92,2023,1,25,8,317
92,2023,2,26,5,294
92,2023,3,27,9,321
92,2023,4,28,7,279
92,2023,5,29,13,311
92,2023,6,30,23,409
92,2023,7,31,27,395
92,2023,8,32,23,385
92,2023,9,33,15,323
92,2023,10,34,10,305
92,2023,11,35,8,292
92,2023,12,36,4,324
93,2021,1,1,2,187
93,2021,2,2,2,163
93,2021,3,3,2,168
93,2021,4,4,5,228
93,2021,5,5,6,230
93,2021,6,6,17,265
93,2021,7,7,21,299
93,2021,8,8,22,306
93,2021,9,9,10,234
93,2021,10,10,6,232
93,2021,11,11,0,160
93,2021,12,12,1,207
93,2022,1,13,2,174
93,2022,2,14,0,200
93,2022,3,15,1,173
93,2022,4,16,1,192
93,2022,5,17,10,225
93,2022,6,18,18,288
93,2022,7,19,18,294
93,2022,8,20,18,266
93,2022,9,21,7,219
93,2022,10,22,5,224
93,2022,11,23,0,183
93,2022,12,24,0,216
93,2023,1,25,0,179
93,2023,2,26,2,195
93,2023,3,27,5,245
93,2023,4,28,3,211
93,2023,5,29,8,196
93,2023,6,30,21,317
93,2023,7,31,22,302
93,2023,8,32,14,248
93,2023,9,33,13,257
93,2023,10,34,2,176
93,2023,11,35,1,205
93,2023,12,36,0,230
94,2021,1,1,4,226
94,2021,2,2,7,268
94,2021,3,3,6,248
94,2021,4,4,5,286
94,2021,5,5,18,348
94,2021,6,6,23,359
94,2021,7,7,20,390
94,2021,8,8,23,375
94,2021,9,9,15,305
94,2021,10,10,5,268
94,2021,11,11,4,235
94,2021,12,12,6,300
94,2022,1,13,3,274
94,2022,2,14,7,265
94,2022,3,15,8,275
94,2022,4,16,7,270
94,2022,5,17,14,314
94,2022,6,18,19,345
94,2022,7,19,22,388
94,2022,8,20,23,370
94,2022,9,21,14,352
94,2022,10,22,6,260
94,2022,11,23,3,251
94,2022,12,24,6,311
94,2023,1,25,5,262
94,2023,2,26,4,259
94,2023,3,27,6,293
94,2023,4,28,12,293
94,2023,5,29,12,301
94,2023,6,30,22,349
94,2023,7,31,26,378
94,2023,8,32,24,372
94,2023,9,33,15,310
94,2023,10,34,7,275
94,2023,11,35,4,280
94,2023,12,36,6,315
95,2021,1,1,0,126
95,2021,2,2,0,120
95,2021,3,3,0,122
95,2021,4,4,0,114
95,2021,5,5,0,152
95,2021,6,6,7,176
95,2021,7,7,12,252
95,2021,8,8,11,179
95,2021,9,9,1,133
95,2021,10,10,0,119
95,2021,11,11,0,126
95,2021,12,12,0,126
95,2022,1,13,0,112
95,2022,2,14,0,126
95,2022,3,15,0,124
95,2022,4,16,0,110
95,2022,5,17,1,120
95,2022,6,18,9,168
95,2022,7,19,10,225
95,2022,8,20,10,191
95,2022,9,21,5,153
95,2022,10,22,0,121
95,2022,11,23,0,134
95,2022,12,24,0,179
95,2023,1,25,0,111
95,2023,2,26,0,155
95,2023,3,27,0,126
95,2023,4,28,0,138
95,2023,5,29,1,123
95,2023,6,30,7,200
95,2023,7,31,12,190
95,2023,8,32,8,172
95,2023,9,33,4,128
95,2023,10,34,0,151
95,2023,11,35,0,108
95,2023,12,36,0,150
96,2021,1,1,0,217
96,2021,2,2,1,188
96,2021,3,3,1,207
96,2021,4,4,4,222
96,2021,5,5,7,219
96,2021,6,6,14,274
96,2021,7,7,17,300
96,2021,8,8,16,300
96,2021,9,9,8,255
96,2021,10,10,2,217
96,2021,11,11,0,183
96,2021,12,12,0,207
96,2022,1,13,0,197
96,2022,2,14,1,214
96,2022,3,15,1,174
96,2022,4,16,0,180
96,2022,5,17,4,198
96,2022,6,18,11,238
96,2022,7,19,20,309
96,2022,8,20,17,290
96,2022,9,21,5,207
96,2022,10,22,0,186
96,2022,11,23,0,186
96,2022,12,24,0,238
96,2023,1,25,0,217
96,2023,2,26,0,182
96,2023,3,27,0,194
96,2023,4,28,2,228
96,2023,5,29,4,246
96,2023,6,30,16,298
96,2023,7,31,17,283
96,2023,8,32,18,276
96,2023,9,33,10,240
96,2023,10,34,1,163
96,2023,11,35,0,193
96,2023,12,36,3,227
97,2021,1,1,1,179
97,2021,2,2,0,166
97,2021,3,3,0,179
97,2021,4,4,0,144
97,2021,5,5,6,203
97,2021,6,6,15,272
97,2021,7,7,19,279
97,2021,8,8,13,237
97,2021,9,9,10,187
97,2021,10,10,1,156
97,2021,11,11,0,159
97,2021,12,12,0,187
97,2022,1,13,0,173
97,2022,2,14,0,160
97,2022,3,15,0,154
97,2022,4,16,0,137
97,2022,5,17,7,189
97,2022,6,18,10,193
97,2022,7,19,14,230
97,2022,8,20,11,233
97,2022,9,21,5,200
97,2022,10,22,0,177
97,2022,11,23,0,153
97,2022,12,24,0,196
97,2023,1,25,0,179
97,2023,2,26,0,172
97,2023,3,27,0,165
97,2023,4,28,0,136
97,2023,5,29,7,188
97,2023,6,30,11,233
97,2023,7,31,14,244
97,2023,8,32,14,241
97,2023,9,33,3,187
97,2023,10,34,0,140
97,2023,11,35,0,146
97,2023,12,36,0,204
98,2021,1,1,0,178
98,2021,2,2,0,186
98,2021,3,3,0,182
98,2021,4,4,0,183
98,2021,5,5,3,161
98,2021,6,6,10,226
98,2021,7,7,20,291
98,2021,8,8,15,298
98,2021,9,9,6,229
98,2021,10,10,0,204
98,2021,11,11,0,176
98,2021,12,12,0,215
98,2022,1,13,0,179
98,2022,2,14,0,179
98,2022,3,15,0,171
98,2022,4,16,0,185
98,2022,5,17,0,182
98,2022,6,18,12,247
98,2022,7,19,16,280
98,2022,8,20,17,287
98,2022,9,21,7,241
98,2022,10,22,0,161
98,2022,11,23,0,176
98,2022,12,24,0,212
98,2023,1,25,0,199
98,2023,2,26,0,192
98,2023,3,27,0,223
98,2023,4,28,0,182
98,2023,5,29,1,210
98,2023,6,30,11,260
98,2023,7,31,17,256
98,2023,8,32,16,262
98,2023,9,33,2,177
98,2023,10,34,0,192
98,2023,11,35,0,164
98,2023,12,36,0,203
99,2021,1,1,0,172
99,2021,2,2,4,170
99,2021,3,3,0,174
99,2021,4,4,1,189
99,2021,5,5,8,172
99,2021,6,6,15,234
99,2021,7,7,18,254
99,2021,8,8,16,270
99,2021,9,9,6,210
99,2021,10,10,4,180
99,2021,11,11,0,128
99,2021,12,12,0,180
99,2022,1,13,0,172
99,2022,2,14,0,171
99,2022,3,15,0,118
99,2022,4,16,0,163
99,2022,5,17,4,194
99,2022,6,18,14,231
99,2022,7,19,17,265
99,2022,8,20,18,244
99,2022,9,21,5,185
99,2022,10,22,4,186
99,2022,11,23,0,105
99,2022,12,24,0,198
99,2023,1,25,0,156
99,2023,2,26,0,161
99,2023,3,27,0,155
99,2023,4,28,0,134
99,2023,5,29,5,167
99,2023,6,30,8,217
99,2023,7,31,17,247
99,2023,8,32,14,219
99,2023,9,33,10,167
99,2023,10,34,5,164
99,2023,11,35,0,145
99,2023,12,36,0,204
100,2021,1,1,0,219
100,2021,2,2,1,227
100,2021,3,3,0,213
100,2021,4,4,6,251
100,2021,5,5,8,274
100,2021,6,6,16,305
100,2021,7,7,22,320
100,2021,8,8,19,353
100,2021,9,9,8,241
100,2021,10,10,4,225
100,2021,11,11,0,216
100,2021,12,12,0,236
100,2022,1,13,4,234
100,2022,2,14,1,237
100,2022,3,15,2,223
100,2022,4,16,5,234
100,2022,5,17,11,273
100,2022,6,18,15,295
100,2022,7,19,20,352
100,2022,8,20,17,304
100,2022,9,21,11,271
100,2022,10,22,2,217
100,2022,11,23,0,235
100,2022,12,24,0,280
100,2023,1,25,0,234
100,2023,2,26,0,210
100,2023,3,27,2,231
100,2023,4,28,3,262
100,2023,5,29,8,261
100,2023,6,30,13,297
100,2023,7,31,23,354
100,2023,8,32,18,349
100,2023,9,33,9,222
100,2023,10,34,5,230
100,2023,11,35,2,235
100,2023,12,36,0,260
101,2021,1,1,4,268
101,2021,2,2,3,267
101,2021,3,3,3,226
101,2021,4,4,5,287
101,2021,5,5,12,341
101,2021,6,6,23,370
101,2021,7,7,27,388
101,2021,8,8,21,360
101,2021,9,9,14,326
101,2021,10,10,6,301
101,2021,11,11,5,270
101,2021,12,12,5,301
101,2022,1,13,3,259
101,2022,2,14,6,270
101,2022,3,15,6,259
101,2022,4,16,7,278
101,2022,5,17,11,299
101,2022,6,18,19,367
101,2022,7,19,25,423
101,2022,8,20,21,361
101,2022,9,21,15,320
101,2022,10,22,4,275
101,2022,11,23,8,284
101,2022,12,24,4,297
101,2023,1,25,2,239
101,2023,2,26,4,279
101,2023,3,27,4,281
101,2023,4,28,9,292
101,2023,5,29,10,305
101,2023,6,30,20,361
101,2023,7,31,26,362
101,2023,8,32,20,361
101,2023,9,33,11,320
101,2023,10,34,5,273
101,2023,11,35,3,268
101,2023,12,36,6,333
102,2021,1,1,0,181
102,2021,2,2,0,178
102,2021,3,3,3,213
102,2021,4,4,3,212
102,2021,5,5,12,237
102,2021,6,6,18,251
102,2021,7,7,19,252
102,2021,8,8,19,309
102,2021,9,9,13,249
102,2021,10,10,1,182
102,2021,11,11,0,182
102,2021,12,12,2,209
102,2022,1,13,0,210
102,2022,2,14,0,178
102,2022,3,15,0,150
102,2022,4,16,3,217
102,2022,5,17,7,206
102,2022,6,18,15,280
102,2022,7,19,18,299
102,2022,8,20,17,259
102,2022,9,21,10,244
102,2022,10,22,1,183
102,2022,11,23,3,188
102,2022,12,24,1,205
102,2023,1,25,0,167
102,2023,2,26,0,201
102,2023,3,27,6,234
102,2023,4,28,1,195
102,2023,5,29,7,225
102,2023,6,30,12,258
102,2023,7,31,18,272
102,2023,8,32,21,293
102,2023,9,33,11,242
102,2023,10,34,2,184
102,2023,11,35,0,168
102,2023,12,36,0,209
103,2021,1,1,0,174
103,2021,2,2,0,206
103,2021,3,3,0,183
103,2021,4,4,0,234
103,2021,5,5,6,225
103,2021,6,6,14,279
103,2021,7,7,19,299
103,2021,8,8,17,311
103,2021,9,9,10,247
103,2021,10,10,1,206
103,2021,11,11,0,178
103,2021,12,12,0,229
103,2022,1,13,0,189
103,2022,2,14,0,184
103,2022,3,15,2,197
103,2022,4,16,0,171
103,2022,5,17,11,253
103,2022,6,18,15,272
103,2022,7,19,20,352
103,2022,8,20,17,298
103,2022,9,21,11,248
103,2022,10,22,3,210
103,2022,11,23,0,188
103,2022,12,24,0,233
103,2023,1,25,0,186
103,2023,2,26,0,206
103,2023,3,27,0,192
103,2023,4,28,0,208
103,2023,5,29,9,235
103,2023,6,30,12,267
103,2023,7,31,19,279
103,2023,8,32,12,266
103,2023,9,33,7,226
103,2023,10,34,3,174
103,2023,11,35,0,179
103,2023,12,36,0,209
104,2021,1,1,0,147
104,2021,2,2,0,182
104,2021,3,3,0,144
104,2021,4,4,0,147
104,2021,5,5,4,169
104,2021,6,6,12,233
104,2021,7,7,15,239
104,2021,8,8,14,295
104,2021,9,9,3,171
104,2021,10,10,0,183
104,2021,11,11,0,161
104,2021,12,12,0,153
104,2022,1,13,0,154
104,2022,2,14,0,146
104,2022,3,15,0,139
104,2022,4,16,0,148
104,2022,5,17,5,181
104,2022,6,18,7,199
104,2022,7,19,18,260
104,2022,8,20,14,239
104,2022,9,21,5,191
104,2022,10,22,0,168
104,2022,11,23,0,165
104,2022,12,24,0,169
104,2023,1,25,0,149
104,2023,2,26,0,177
104,2023,3,27,0,161
104,2023,4,28,1,170
104,2023,5,29,3,157
104,2023,6,30,9,213
104,2023,7,31,19,282
104,2023,8,32,15,249
104,2023,9,33,10,223
104,2023,10,34,0,152
104,2023,11,35,0,186
104,2023,12,36,0,195
105,2021,1,1,8,265
105,2021,2,2,6,256
105,2021,3,3,9,258
105,2021,4,4,12,293
105,2021,5,5,11,295
105,2021,6,6,16,333
105,2021,7,7,26,367
105,2021,8,8,26,366
105,2021,9,9,17,315
105,2021,10,10,9,258
105,2021,11,11,6,258
105,2021,12,12,8,303
105,2022,1,13,8,297
105,2022,2,14,11,326
105,2022,3,15,6,259
105,2022,4,16,12,275
105,2022,5,17,12,280
105,2022,6,18,22,352
105,2022,7,19,29,408
105,2022,8,20,23,376
105,2022,9,21,16,326
105,2022,10,22,12,283
105,2022,11,23,9,253
105,2022,12,24,8,314
105,2023,1,25,9,301
105,2023,2,26,7,285
105,2023,3,27,10,303
105,2023,4,28,10,308
105,2023,5,29,16,336
105,2023,6,30,21,375
105,2023,7,31,28,376
105,2023,8,32,26,391
105,2023,9,33,20,343
105,2023,10,34,9,268
105,2023,11,35,8,270
105,2023,12,36,9,286
106,2021,1,1,2,221
106,2021,2,2,1,208
106,2021,3,3,3,245
106,2021,4,4,5,236
106,2021,5,5,9,259
106,2021,6,6,16,304
106,2021,7,7,22,334
106,2021,8,8,21,314
106,2021,9,9,9,256
106,2021,10,10,0,236
106,2021,11,11,3,235
106,2021,12,12,0,272
106,2022,1,13,1,240
106,2022,2,14,0,226
106,2022,3,15,1,225
106,2022,4,16,2,224
106,2022,5,17,8,267
106,2022,6,18,13,313
106,2022,7,19,19,336
106,2022,8,20,21,348
106,2022,9,21,10,293
106,2022,10,22,3,207
106,2022,11,23,7,255
106,2022,12,24,0,271
106,2023,1,25,1,243
106,2023,2,26,2,237
106,2023,3,27,3,231
106,2023,4,28,6,244
106,2023,5,29,11,271
106,2023,6,30,14,305
106,2023,7,31,23,351
106,2023,8,32,18,328
106,2023,9,33,11,274
106,2023,10,34,2,215
106,2023,11,35,0,204
106,2023,12,36,0,256
107,2021,1,1,0,148
107,2021,2,2,0,151
107,2021,3,3,0,150
107,2021,4,4,0,161
107,2021,5,5,1,151
107,2021,6,6,10,230
107,2021,7,7,13,247
107,2021,8,8,13,243
107,2021,9,9,1,157
107,2021,10,10,0,139
107,2021,11,11,0,123
107,2021,12,12,0,161
107,2022,1,13,0,164
107,2022,2,14,0,153
107,2022,3,15,0,169
107,2022,4,16,0,106
107,2022,5,17,0,115
107,2022,6,18,11,227
107,2022,7,19,14,203
107,2022,8,20,13,216
107,2022,9,21,6,169
107,2022,10,22,0,134
107,2022,11,23,0,117
107,2022,12,24,0,182
107,2023,1,25,0,141
107,2023,2,26,0,143
107,2023,3,27,0,148
107,2023,4,28,0,139
107,2023,5,29,2,161
107,2023,6,30,7,227
107,2023,7,31,13,200
107,2023,8,32,11,223
107,2023,9,33,2,169
107,2023,10,34,0,127
107,2023,11,35,0,118
107,2023,12,36,0,189
108,2021,1,1,6,300
108,2021,2,2,10,301
108,2021,3,3,9,301
108,2021,4,4,12,326
108,2021,5,5,14,328
108,2021,6,6,29,391
108,2021,7,7,31,417
108,2021,8,8,26,401
108,2021,9,9,19,354
108,2021,10,10,10,289
108,2021,11,11,11,342
108,2021,12,12,9,359
108,2022,1,13,9,296
108,2022,2,14,8,327
108,2022,3,15,12,308
108,2022,4,16,12,292
108,2022,5,17,17,315
108,2022,6,18,26,384
108,2022,7,19,29,431
108,2022,8,20,27,405
108,2022,9,21,18,372
108,2022,10,22,17,333
108,2022,11,23,8,299
108,2022,12,24,12,350
108,2023,1,25,8,295
108,2023,2,26,8,294
108,2023,3,27,11,308
108,2023,4,28,14,311
108,2023,5,29,17,319
108,2023,6,30,26,399
108,2023,7,31,31,414
108,2023,8,32,29,414
108,2023,9,33,21,354
108,2023,10,34,10,275
108,2023,11,35,9,290
108,2023,12,36,7,329
109,2021,1,1,0,174
109,2021,2,2,0,154
109,2021,3,3,0,150
109,2021,4,4,2,157
109,2021,5,5,2,118
109,2021,6,6,10,226
109,2021,7,7,14,198
109,2021,8,8,13,209
109,2021,9,9,10,206
109,2021,10,10,0,154
109,2021,11,11,0,132
109,2021,12,12,0,198
109,2022,1,13,0,170
109,2022,2,14,0,161
109,2022,3,15,0,128
109,2022,4,16,0,142
109,2022,5,17,0,149
109,2022,6,18,9,200
109,2022,7,19,12,218
109,2022,8,20,13,217
109,2022,9,21,6,196
109,2022,10,22,0,173
109,2022,11,23,0,130
109,2022,12,24,0,206
109,2023,1,25,0,156
109,2023,2,26,0,160
109,2023,3,27,0,144
109,2023,4,28,0,162
109,2023,5,29,4,194
109,2023,6,30,9,221
109,2023,7,31,15,238
109,2023,8,32,13,242
109,2023,9,33,5,158
109,2023,10,34,0,151
109,2023,11,35,0,142
109,2023,12,36,0,212
110,2021,1,1,0,172
110,2021,2,2,0,155
110,2021,3,3,0,191
110,2021,4,4,0,167
110,2021,5,5,1,168
110,2021,6,6,11,247
110,2021,7,7,13,237
110,2021,8,8,13,227
110,2021,9,9,8,180
110,2021,10,10,0,125
110,2021,11,11,0,156
110,2021,12,12,0,175
110,2022,1,13,0,162
110,2022,2,14,0,164
110,2022,3,15,0,157
110,2022,4,16,0,129
110,2022,5,17,2,213
110,2022,6,18,12,223
110,2022,7,19,14,251
110,2022,8,20,13,249
110,2022,9,21,5,196
110,2022,10,22,0,149
110,2022,11,23,0,152
110,2022,12,24,0,219
110,2023,1,25,0,197
110,2023,2,26,0,167
110,2023,3,27,0,148
110,2023,4,28,0,165
110,2023,5,29,3,184
110,2023,6,30,14,247
110,2023,7,31,20,254
110,2023,8,32,13,223
110,2023,9,33,4,174
110,2023,10,34,0,138
110,2023,11,35,0,144
110,2023,12,36,0,219
111,2021,1,1,0,138
111,2021,2,2,0,161
111,2021,3,3,0,102
111,2021,4,4,0,151
111,2021,5,5,1,126
111,2021,6,6,10,176
111,2021,7,7,16,231
111,2021,8,8,16,247
111,2021,9,9,2,128
111,2021,10,10,0,140
111,2021,11,11,0,118
111,2021,12,12,0,177
111,2022,1,13,0,135
111,2022,2,14,0,119
111,2022,3,15,0,155
111,2022,4,16,0,131
111,2022,5,17,5,173
111,2022,6,18,9,201
111,2022,7,19,17,258
111,2022,8,20,13,200
111,2022,9,21,5,197
111,2022,10,22,1,153
111,2022,11,23,0,127
111,2022,12,24,0,189
111,2023,1,25,0,131
111,2023,2,26,0,155
111,2023,3,27,0,156
111,2023,4,28,0,145
111,2023,5,29,4,191
111,2023,6,30,7,211
111,2023,7,31,13,201
111,2023,8,32,13,203
111,2023,9,33,8,175
111,2023,10,34,0,154
111,2023,11,35,0,146
111,2023,12,36,0,160
112,2021,1,1,0,142
112,2021,2,2,0,135
112,2021,3,3,0,109
112,2021,4,4,0,163
112,2021,5,5,4,184
112,2021,6,6,9,198
112,2021,7,7,18,231
112,2021,8,8,12,248
112,2021,9,9,7,214
112,2021,10,10,0,165
112,2021,11,11,0,112
112,2021,12,12,0,182
112,2022,1,13,0,160
112,2022,2,14,0,149
112,2022,3,15,0,155
112,2022,4,16,0,154
112,2022,5,17,6,158
112,2022,6,18,7,195
112,2022,7,19,18,281
112,2022,8,20,14,255
112,2022,9,21,11,208
112,2022,10,22,0,128
112,2022,11,23,0,156
112,2022,12,24,0,181
112,2023,1,25,0,181
112,2023,2,26,0,152
112,2023,3,27,0,168
112,2023,4,28,1,164
112,2023,5,29,3,158
112,2023,6,30,12,205
112,2023,7,31,15,218
112,2023,8,32,10,218
112,2023,9,33,5,196
112,2023,10,34,0,140
112,2023,11,35,0,139
112,2023,12,36,1,202
113,2021,1,1,0,196
113,2021,2,2,0,208
113,2021,3,3,0,183
113,2021,4,4,0,189
113,2021,5,5,5,206
113,2021,6,6,12,269
113,2021,7,7,14,261
113,2021,8,8,16,307
113,2021,9,9,9,240
113,2021,10,10,4,183
113,2021,11,11,0,172
113,2021,12,12,0,222
113,2022,1,13,0,167
113,2022,2,14,0,195
113,2022,3,15,0,164
113,2022,4,16,0,163
113,2022,5,17,6,194
113,2022,6,18,9,245
113,2022,7,19,18,291
113,2022,8,20,18,274
113,2022,9,21,8,210
113,2022,10,22,0,190
113,2022,11,23,0,175
113,2022,12,24,0,245
113,2023,1,25,0,199
113,2023,2,26,0,196
113,2023,3,27,0,192
113,2023,4,28,0,194
113,2023,5,29,4,198
113,2023,6,30,14,288
113,2023,7,31,17,280
113,2023,8,32,15,296
113,2023,9,33,7,209
113,2023,10,34,0,180
113,2023,11,35,0,174
113,2023,12,36,0,210
114,2021,1,1,0,227
114,2021,2,2,0,248
114,2021,3,3,3,228
114,2021,4,4,4,227
114,2021,5,5,10,270
114,2021,6,6,18,337
114,2021,7,7,19,320
114,2021,8,8,18,319
114,2021,9,9,14,297
114,2021,10,10,9,264
114,2021,11,11,1,234
114,2021,12,12,5,279
114,2022,1,13,5,280
114,2022,2,14,0,235
114,2022,3,15,3,211
114,2022,4,16,6,247
114,2022,5,17,9,269
114,2022,6,18,17,318
114,2022,7,19,22,381
114,2022,8,20,17,315
114,2022,9,21,11,274
114,2022,10,22,6,276
114,2022,11,23,1,219
114,2022,12,24,1,243
114,2023,1,25,4,258
114,2023,2,26,1,216
114,2023,3,27,2,261
114,2023,4,28,4,231
114,2023,5,29,12,287
114,2023,6,30,19,331
114,2023,7,31,22,346
114,2023,8,32,18,336
114,2023,9,33,8,269
114,2023,10,34,7,265
114,2023,11,35,1,214
114,2023,12,36,2,269
115,2021,1,1,0,167
115,2021,2,2,0,172
115,2021,3,3,0,164
115,2021,4,4,0,168
115,2021,5,5,8,232
115,2021,6,6,12,243
115,2021,7,7,17,256
115,2021,8,8,11,290
115,2021,9,9,8,196
115,2021,10,10,0,143
115,2021,11,11,0,159
115,2021,12,12,0,181
115,2022,1,13,0,158
115,2022,2,14,0,171
115,2022,3,15,0,160
115,2022,4,16,0,147
115,2022,5,17,4,171
115,2022,6,18,10,201
115,2022,7,19,16,264
115,2022,8,20,16,295
115,2022,9,21,3,194
115,2022,10,22,3,189
115,2022,11,23,0,151
115,2022,12,24,0,207
115,2023,1,25,0,180
115,2023,2,26,0,172
115,2023,3,27,0,178
115,2023,4,28,0,190
115,2023,5,29,10,223
115,2023,6,30,12,240
115,2023,7,31,17,254
115,2023,8,32,15,280
115,2023,9,33,6,167
115,2023,10,34,0,178
115,2023,11,35,0,153
115,2023,12,36,0,206
116,2021,1,1,0,181
116,2021,2,2,0,183
116,2021,3,3,0,189
116,2021,4,4,0,177
116,2021,5,5,4,202
116,2021,6,6,14,276
116,2021,7,7,18,295
116,2021,8,8,14,287
116,2021,9,9,10,251
116,2021,10,10,0,190
116,2021,11,11,0,182
116,2021,12,12,0,215
116,2022,1,13,0,192
116,2022,2,14,0,193
116,2022,3,15,1,159
116,2022,4,16,2,180
116,2022,5,17,6,223
116,2022,6,18,13,266
116,2022,7,19,18,279
116,2022,8,20,16,296
116,2022,9,21,7,219
116,2022,10,22,1,198
116,2022,11,23,0,186
116,2022,12,24,0,251
116,2023,1,25,0,160
116,2023,2,26,0,188
116,2023,3,27,3,199
116,2023,4,28,0,185
116,2023,5,29,6,245
116,2023,6,30,15,298
116,2023,7,31,16,289
116,2023,8,32,16,264
116,2023,9,33,8,246
116,2023,10,34,0,190
116,2023,11,35,0,178
116,2023,12,36,0,233
117,2021,1,1,0,184
117,2021,2,2,0,212
117,2021,3,3,1,199
117,2021,4,4,1,201
117,2021,5,5,7,212
117,2021,6,6,14,277
117,2021,7,7,18,294
117,2021,8,8,15,274
117,2021,9,9,6,198
117,2021,10,10,2,196
117,2021,11,11,0,174
117,2021,12,12,1,231
117,2022,1,13,0,184
117,2022,2,14,0,172
117,2022,3,15,4,232
117,2022,4,16,5,203
117,2022,5,17,4,207
117,2022,6,18,17,275
117,2022,7,19,20,289
117,2022,8,20,16,292
117,2022,9,21,13,262
117,2022,10,22,2,203
117,2022,11,23,0,199
117,2022,12,24,0,221
117,2023,1,25,0,214
117,2023,2,26,0,173
117,2023,3,27,0,223
117,2023,4,28,1,199
117,2023,5,29,8,241
117,2023,6,30,14,288
117,2023,7,31,21,277
117,2023,8,32,16,271
117,2023,9,33,11,248
117,2023,10,34,3,182
117,2023,11,35,0,152
117,2023,12,36,0,202
118,2021,1,1,8,280
118,2021,2,2,9,312
118,2021,3,3,9,268
118,2021,4,4,13,296
118,2021,5,5,17,329
118,2021,6,6,22,371
118,2021,7,7,31,420
118,2021,8,8,26,388
118,2021,9,9,20,365
118,2021,10,10,10,287
118,2021,11,11,8,272
118,2021,12,12,9,319
118,2022,1,13,7,305
118,2022,2,14,11,302
118,2022,3,15,12,284
118,2022,4,16,12,308
118,2022,5,17,11,290
118,2022,6,18,22,355
118,2022,7,19,28,389
118,2022,8,20,24,386
118,2022,9,21,14,287
118,2022,10,22,8,270
118,2022,11,23,8,275
118,2022,12,24,10,348
118,2023,1,25,6,283
118,2023,2,26,7,280
118,2023,3,27,11,315
118,2023,4,28,11,314
118,2023,5,29,16,332
118,2023,6,30,21,386
118,2023,7,31,30,423
118,2023,8,32,27,420
118,2023,9,33,18,336
118,2023,10,34,11,308
118,2023,11,35,8,296
118,2023,12,36,10,337
119,2021,1,1,14,355
119,2021,2,2,10,337
119,2021,3,3,12,370
119,2021,4,4,16,381
119,2021,5,5,21,411
119,2021,6,6,28,442
119,2021,7,7,28,456
119,2021,8,8,30,476
119,2021,9,9,20,378
119,2021,10,10,17,370
119,2021,11,11,12,341
119,2021,12,12,10,370
119,2022,1,13,8,333
119,2022,2,14,7,362
119,2022,3,15,13,350
119,2022,4,16,12,338
119,2022,5,17,18,355
119,2022,6,18,26,421
119,2022,7,19,33,471
119,2022,8,20,29,460
119,2022,9,21,24,438
119,2022,10,22,16,349
119,2022,11,23,12,345
119,2022,12,24,14,442
119,2023,1,25,11,374
119,2023,2,26,9,326
119,2023,3,27,13,369
119,2023,4,28,13,323
119,2023,5,29,15,373
119,2023,6,30,27,442
119,2023,7,31,33,434
119,2023,8,32,30,461
119,2023,9,33,20,361
119,2023,10,34,11,336
119,2023,11,35,9,343
119,2023,12,36,11,368
120,2021,1,1,0,169
120,2021,2,2,0,159
120,2021,3,3,0,165
120,2021,4,4,0,189
120,2021,5,5,0,176
